sgrna	X1	X2
NKX2-8_CCDS9660.1_ex0_14:37050534-37050557:-_5-1	1.016474e+00	1.159921e+00
NKX2-8_CCDS9660.1_ex1_14:37051425-37051448:+_5-4	1.066214e+00	1.266174e+00
MPC2_CCDS1266.1_ex3_1:167893733-167893756:-_5-4	1.095567e+00	1.398600e+00
ZNF490_CCDS12272.1_ex0_19:12692445-12692468:+_5-5	-4.197569e-01	5.414754e-01
UBAC1_CCDS35177.1_ex3_9:138837056-138837079:+_5-1	1.186433e+00	1.537941e+00
RAB8B_CCDS10183.1_ex3_15:63547695-63547718:+_5-4	7.244884e-01	7.542594e-01
RAB12_CCDS42410.1_ex2_18:8633242-8633265:-_5-5	9.715344e-01	1.334684e+00
TMEM173_CCDS4215.1_ex2_5:138858038-138858061:-_5-1	1.106112e+00	1.408417e+00
BBIP1_CCDS55727.1_ex1_10:112661332-112661355:+_10-6	1.881443e+00	3.674996e+00
CEP70_CCDS3102.1_ex7_3:138244389-138244412:+_5-3	7.980761e-01	7.559237e-01
PRSS42_CCDS46816.1_ex3_3:46875136-46875159:-_5-3	1.106510e+00	1.387366e+00
TMEM198_CCDS33385.1_ex1_2:220412316-220412339:+_5-1	8.947622e-01	9.244914e-01
GSG1_CCDS44835.1_ex3_12:13241794-13241817:-_5-1	1.270620e+00	1.746818e+00
TNNC2_CCDS13375.1_ex3_20:44453211-44453234:-_5-5	1.728399e+00	3.167064e+00
DCAF4_CCDS41968.2_ex3_14:73412618-73412641:+_5-1	-7.353735e-02	4.099486e-01
RWDD2A_CCDS4998.1_ex1_6:83905566-83905589:+_5-5	1.089487e+00	1.303739e+00
ZHX3_CCDS13315.1_ex1_20:39832203-39832226:+_5-1	3.852404e-01	3.660577e-01
TRPV6_CCDS5874.1_ex8_7:142573524-142573547:+_5-3	7.180672e-01	6.890075e-01
YPEL4_CCDS7963.1_ex2_11:57414215-57414238:+_5-3	1.144988e+00	1.480470e+00
SMIM10_CCDS55502.1_ex0_X:134125218-134125241:-_5-2	8.089836e-01	8.232184e-01
GOLGA7B_CCDS31265.1_ex3_10:99623932-99623955:+_5-5	7.354924e-01	6.996819e-01
RASGEF1B_CCDS34022.1_ex10_4:82377881-82377904:+_5-4	1.263227e-01	1.598550e-01
RASGEF1B_CCDS34022.1_ex9_4:82369248-82369271:-_5-2	4.884582e-01	4.709151e-01
CXorf65_CCDS35324.1_ex2_X:70324679-70324702:-_5-2	1.538198e+00	2.495552e+00
CYP11B2_CCDS6393.1_ex7_8:143998591-143998614:+_5-3	1.190252e+00	1.521210e+00
MS4A2_CCDS7980.1_ex3_11:59860299-59860322:+_5-4	1.297345e-01	3.174313e-01
MSRB3_CCDS31853.1_ex4_12:65847503-65847526:-_5-3	1.394697e+00	2.136085e+00
KHDRBS2_CCDS4963.1_ex4_6:62611193-62611216:-_5-2	7.554147e-01	6.553830e-01
KHDRBS2_CCDS4963.1_ex5_6:62688056-62688079:+_5-4	2.137121e+00	4.723193e+00
GRIK2_CCDS5048.1_ex6_6:102247607-102247630:+_5-5	4.638709e-01	4.487183e-01
TRIM59_CCDS3190.1_ex0_3:160156600-160156623:-_5-2	6.327672e-01	7.393341e-01
BTN3A1_CCDS4608.1_ex2_6:26408120-26408143:-_7-2	2.024692e+00	4.280000e+00
BTN3A1_CCDS4608.1_ex3_6:26409779-26409802:-_7-4	-2.924262e-01	2.830182e-01
AGT_CCDS1585.1_ex3_1:230845869-230845892:+_5-1	-3.458676e-01	3.000717e-01
ZBTB7C_CCDS32830.1_ex1_18:45566877-45566900:+_5-3	-1.555781e-01	2.442070e-01
DNAJB14_CCDS34035.1_ex4_4:100829975-100829998:+_5-2	-4.803762e-01	3.656093e-01
TBC1D2_CCDS35080.1_ex4_9:100971253-100971276:+_5-1	8.184755e-01	7.956263e-01
GYPC_CCDS2136.1_ex2_2:127451441-127451464:-_8-2	1.084525e+00	1.346209e+00
INPP1_CCDS2305.1_ex2_2:191231432-191231455:-_5-2	1.293750e+00	1.904049e+00
EFCAB1_CCDS47853.1_ex3_8:49643121-49643144:-_5-4	1.044163e+00	1.299262e+00
TGM3_CCDS33435.1_ex2_20:2290952-2290975:-_5-2	5.050970e-01	3.729814e-01
PLCG1_CCDS13313.1_ex12_20:39793676-39793699:+_5-5	9.015692e-01	9.080055e-01
PLCG1_CCDS13313.1_ex1_20:39788284-39788307:-_5-2	8.711471e-01	8.606750e-01
NAT14_CCDS12926.1_ex1_19:55997809-55997832:-_5-1	1.065449e+00	1.231382e+00
ZNF814_CCDS46212.1_ex0_19:58386193-58386216:+_5-5	3.369749e-01	1.659159e-01
AKAP7_CCDS5142.2_ex3_6:131486315-131486338:-_14-4	1.467292e+00	2.321102e+00
AKAP7_CCDS5142.2_ex7_6:131602775-131602798:+_14-14	-2.807427e-01	2.944933e-01
AKAP7_CCDS5144.1_ex1_6:131574215-131574238:+_14-7	1.046695e+00	1.295695e+00
SCAF8_CCDS5247.1_ex5_6:155116266-155116289:-_5-4	1.446469e+00	2.158642e+00
CPN1_CCDS7486.1_ex7_10:101835757-101835780:-_5-3	9.218200e-01	1.255261e+00
FRMD3_CCDS43840.1_ex10_9:85964592-85964615:-_15-13	5.418765e-01	5.514520e-01
FRMD3_CCDS43840.1_ex1_9:85905592-85905615:+_15-7	4.851604e-01	3.557575e-01
FRMD3_CCDS43840.1_ex9_9:85958096-85958119:+_15-12	5.344343e-02	3.014465e-01
POLI_CCDS11954.2_ex5_18:51809358-51809381:-_5-5	-3.348050e-01	4.018702e-01
CDH9_CCDS3893.1_ex6_5:26903849-26903872:-_5-3	5.285341e-01	3.885414e-01
GPR68_CCDS9894.2_ex0_14:91701217-91701240:+_5-4	4.866949e-01	3.306259e-01
SLC22A23_CCDS34331.1_ex5_6:3298423-3298446:+_5-3	-2.597813e+00	7.389362e+00
PROM1_CCDS47029.1_ex20_4:16025941-16025964:-_5-3	1.393585e+00	2.029662e+00
TRIM3_CCDS58115.1_ex6_11:6478018-6478041:-_5-3	1.673441e+00	2.902249e+00
TRIM3_CCDS58115.1_ex7_11:6478596-6478619:-_5-4	5.868181e-01	4.378224e-01
PROK1_CCDS825.1_ex1_1:110996591-110996614:+_5-1	7.348179e-01	6.399066e-01
TGIF2LY_CCDS14775.1_ex0_Y:3447423-3447446:-_3-2	9.710144e-01	1.023855e+00
GPA33_CCDS1258.1_ex5_1:167042611-167042634:+_5-4	1.160150e+00	1.719818e+00
OPN1LW_CCDS14742.1_ex1_X:153416296-153416319:-_2-1	4.572053e-01	2.790026e-01
GRIA2_CCDS3797.1_ex7_4:158254483-158254506:+_5-4	1.413851e+00	2.120391e+00
FARP1_CCDS66572.1_ex11_13:99047614-99047637:-_9-8	9.348895e-01	9.697241e-01
CYB5D2_CCDS11044.1_ex3_17:4060190-4060213:+_7-7	1.120966e+00	1.423044e+00
AMH_CCDS12085.1_ex0_19:2249443-2249466:+_5-1	8.702319e-01	1.044955e+00
TSPAN6_CCDS14470.1_ex2_X:99888500-99888523:-_5-1	1.447016e+00	2.376559e+00
S100A7_CCDS1039.1_ex0_1:153430403-153430426:+_5-2	2.056378e+00	4.384439e+00
RNF14_CCDS4270.1_ex2_5:141358386-141358409:-_5-3	7.762393e-02	3.019099e-01
ZNF304_CCDS12950.1_ex2_19:57867984-57868007:-_5-4	2.301439e+00	5.451867e+00
CAPN15_CCDS10410.1_ex0_16:597570-597593:-_5-2	9.583120e-01	9.976691e-01
CAPN15_CCDS10410.1_ex0_16:598218-598241:+_5-4	5.451482e-01	4.495007e-01
LATS2_CCDS9294.1_ex4_13:21562318-21562341:-_5-1	7.553895e-01	6.092766e-01
LATS2_CCDS9294.1_ex4_13:21562846-21562869:-_5-2	1.182903e+00	1.431696e+00
OAS3_CCDS44981.1_ex1_12:113379436-113379459:-_5-2	9.675042e-01	1.062438e+00
OAS3_CCDS44981.1_ex6_12:113388594-113388617:-_5-5	8.619298e-01	8.065836e-01
TMEM221_CCDS54230.1_ex0_19:17547532-17547555:-_5-1	1.836094e+00	3.464295e+00
TMEM221_CCDS54230.1_ex0_19:17547655-17547678:-_5-2	6.030887e-01	4.188373e-01
KAZN_CCDS152.2_ex1_1:15287348-15287371:+_5-1	9.812585e-01	1.123132e+00
KAZN_CCDS152.2_ex4_1:15382635-15382658:-_5-4	-2.180935e-01	1.752853e-01
KAZN_CCDS152.2_ex4_1:15382713-15382736:-_5-5	1.349197e+00	1.922345e+00
FAM159B_CCDS47220.1_ex0_5:63986594-63986617:-_5-2	1.030208e+00	1.207303e+00
RCAN1_CCDS13637.1_ex3_21:35987065-35987088:+_12-10	1.296076e+00	1.746506e+00
DLL3_CCDS12537.1_ex4_19:39994887-39994910:-_5-5	9.323684e-01	9.791139e-01
MBNL2_CCDS9483.1_ex2_13:97995286-97995309:+_5-1	1.108316e+00	1.362653e+00
MBNL2_CCDS9483.1_ex2_13:97995326-97995349:+_5-2	1.464524e+00	2.219210e+00
MBNL2_CCDS9483.1_ex2_13:97995346-97995369:+_5-3	1.303348e+00	1.802888e+00
ANKRD30B_CCDS54182.1_ex15_18:14791403-14791426:-_5-5	7.795447e-01	7.503594e-01
C4orf19_CCDS3442.1_ex1_4:37592230-37592253:+_5-3	6.822045e-01	5.647712e-01
GLB1L3_CCDS44780.1_ex5_11:134153645-134153668:-_5-2	6.587340e-01	5.559203e-01
HS3ST5_CCDS34517.1_ex0_6:114379164-114379187:-_5-3	1.479863e+00	2.280335e+00
ZNF705G_CCDS47773.1_ex0_8:7216035-7216058:+_5-3	1.390856e+00	2.324637e+00
SCAMP2_CCDS10271.1_ex3_15:75142995-75143018:+_5-2	2.036011e+00	4.250084e+00
SCAMP2_CCDS10271.1_ex6_15:75146416-75146439:+_5-5	-7.957950e-02	1.249658e-01
ARL4C_CCDS2512.1_ex0_2:235405055-235405078:-_5-4	1.760236e+00	3.236274e+00
TSPYL1_CCDS34518.1_ex0_6:116600249-116600272:-_5-2	1.882944e+00	3.663933e+00
GPRC5C_CCDS11699.1_ex1_17:72436604-72436627:-_5-4	8.381210e-01	8.303349e-01
SAV1_CCDS9701.1_ex2_14:51111628-51111651:-_5-1	6.938381e-01	5.703628e-01
FAM167A_CCDS5981.1_ex1_8:11301802-11301825:+_5-5	1.555967e+00	2.503325e+00
DUSP7_CCDS33766.2_ex1_3:52088235-52088258:+_5-3	1.018542e-01	7.747150e-02
IL2RG_CCDS14406.1_ex5_X:70330522-70330545:+_5-3	9.860467e-01	1.177780e+00
PKNOX2_CCDS41730.1_ex2_11:125255583-125255606:-_5-3	2.211636e+00	5.062180e+00
ATPAF1_CCDS41327.2_ex6_1:47133913-47133936:+_13-13	1.870929e+00	3.616471e+00
ATPAF1_CCDS541.2_ex2_1:47110904-47110927:-_13-4	9.958930e-01	1.135147e+00
PLA2G3_CCDS13889.1_ex6_22:31535964-31535987:+_5-3	1.773675e+00	3.315729e+00
PSG9_CCDS12618.1_ex4_19:43772248-43772271:+_5-5	7.512903e-01	6.903694e-01
KANK4_CCDS620.1_ex7_1:62740422-62740445:+_5-4	1.213624e+00	1.733269e+00
CADM2_CCDS33792.1_ex1_3:85851225-85851248:+_5-1	-1.731050e-01	3.792486e-01
CADM2_CCDS33792.1_ex1_3:85851324-85851347:+_5-2	2.782472e-01	4.129703e-01
TACC2_CCDS7625.1_ex4_10:123970019-123970042:+_5-4	5.880922e-01	5.145949e-01
PPP2R2C_CCDS3388.1_ex6_4:6380220-6380243:+_5-4	1.890777e+00	3.665135e+00
DERA_CCDS44838.1_ex2_12:16111210-16111233:+_5-2	7.515222e-01	7.396414e-01
NUP62CL_CCDS14527.1_ex3_X:106397330-106397353:+_5-1	1.008682e+00	1.259145e+00
LDHB_CCDS8691.1_ex4_12:21796879-21796902:+_5-2	1.101363e+00	1.386158e+00
ZNF582_CCDS33121.1_ex0_19:56895975-56895998:+_5-2	1.289930e+00	1.759806e+00
CLIP4_CCDS1770.1_ex6_2:29368204-29368227:-_5-5	6.817371e-01	6.891298e-01
SIRT5_CCDS4526.1_ex2_6:13591950-13591973:+_8-1	7.470275e-01	6.637238e-01
C1orf115_CCDS1524.1_ex0_1:220864012-220864035:-_5-5	8.592048e-01	8.399527e-01
LRRC26_CCDS35184.1_ex1_9:140064070-140064093:+_5-5	6.554047e-01	5.011643e-01
GAS6_CCDS45072.1_ex4_13:114531575-114531598:+_5-2	1.705095e+00	3.002083e+00
GAS6_CCDS45072.1_ex4_13:114531644-114531667:-_5-5	1.490436e+00	2.321702e+00
ZADH2_CCDS12008.1_ex0_18:72914009-72914032:+_5-1	1.098605e+00	1.283828e+00
ACER3_CCDS8247.1_ex1_11:76637652-76637675:+_5-3	2.649822e-02	2.019764e-01
FAM122B_CCDS14643.1_ex3_X:133921500-133921523:+_5-1	2.041946e+00	4.348260e+00
FAM122B_CCDS14643.1_ex4_X:133922756-133922779:+_5-2	3.267644e-01	2.044724e-01
FAM122B_CCDS14643.1_ex7_X:133927834-133927857:+_5-4	9.566156e-01	1.023557e+00
SSTR3_CCDS13944.1_ex0_22:37603340-37603363:+_5-2	9.774846e-01	1.005025e+00
SLC30A2_CCDS272.1_ex3_1:26369106-26369129:+_5-1	9.801081e-01	1.035938e+00
SLC30A2_CCDS272.1_ex4_1:26369912-26369935:-_5-2	4.829892e-01	3.518741e-01
TCF19_CCDS43446.1_ex0_6:31127419-31127442:+_5-2	9.046034e-01	9.041990e-01
ETV7_CCDS4819.1_ex2_6:36336717-36336740:-_12-2	1.244575e-01	1.910839e-01
ETV7_CCDS4819.1_ex3_6:36339104-36339127:+_12-4	9.425286e-01	1.004982e+00
ETV7_CCDS4819.1_ex4_6:36341228-36341251:-_12-7	8.859497e-01	8.832888e-01
ETV7_CCDS4819.1_ex6_6:36353338-36353361:-_12-11	4.829229e-01	4.035499e-01
UMODL1_CCDS42935.1_ex9_21:43529800-43529823:-_5-4	8.729318e-02	1.537392e-01
C10orf113_CCDS31162.2_ex1_10:21435298-21435321:+_5-5	4.621587e-01	4.853452e-01
GPR78_CCDS3403.1_ex1_4:8584297-8584320:+_5-5	2.682861e+00	7.376623e+00
EIF1AY_CCDS14795.1_ex2_Y:22744541-22744564:+_6-4	3.023172e+00	9.507726e+00
ARL9_CCDS59474.1_ex2_4:57389875-57389898:-_5-4	1.168233e+00	1.607513e+00
EIF2AK1_CCDS5345.1_ex10_7:6086621-6086644:-_5-4	4.683459e-02	3.472317e-01
EIF2AK1_CCDS5345.1_ex9_7:6085700-6085723:-_5-3	1.522485e+00	2.531136e+00
ZDHHC5_CCDS7965.1_ex3_11:57457527-57457550:+_5-1	-5.488661e-01	5.256336e-01
ZDHHC5_CCDS7965.1_ex3_11:57457660-57457683:-_5-2	2.174545e+00	4.833772e+00
ZDHHC5_CCDS7965.1_ex8_11:57464270-57464293:+_5-5	1.188933e+00	1.568479e+00
ITPR1_CCDS46740.2_ex25_3:4725427-4725450:-_5-3	1.385431e+00	2.060203e+00
SESN1_CCDS5070.1_ex7_6:109322489-109322512:-_5-5	7.150645e-01	8.351597e-01
HEG1_CCDS46898.1_ex12_3:124738101-124738124:+_5-3	1.745740e+00	3.158345e+00
TEX30_CCDS66578.1_ex2_13:103421787-103421810:-_10-9	5.002519e-01	3.622492e-01
BMP3_CCDS3588.1_ex0_4:81952707-81952730:-_5-1	-3.576125e-01	2.375680e-01
PDE9A_CCDS13690.1_ex10_21:44179123-44179146:+_5-5	1.067429e+00	1.237545e+00
PDE9A_CCDS13690.1_ex8_21:44171293-44171316:-_5-3	9.890319e-01	1.140594e+00
CLLU1OS_CCDS31871.1_ex0_12:92814923-92814946:+_5-3	9.654891e-01	1.021117e+00
CLLU1OS_CCDS31871.1_ex1_12:92816348-92816371:-_5-5	1.051880e+00	1.148306e+00
MTF2_CCDS53340.1_ex7_1:93584936-93584959:+_5-2	1.055440e+00	1.375210e+00
DCUN1D5_CCDS8325.1_ex6_11:102960008-102960031:-_5-5	9.002640e-01	9.986976e-01
BRICD5_CCDS10463.1_ex2_16:2260034-2260057:+_5-2	8.754328e-01	9.002211e-01
ACYP2_CCDS1850.1_ex2_2:54365839-54365862:-_5-4	1.250537e+00	1.669050e+00
ACYP2_CCDS1850.1_ex3_2:54531829-54531852:-_5-5	1.767881e+00	3.243842e+00
AKAP14_CCDS14591.1_ex0_X:119037293-119037316:+_7-1	2.005000e+00	4.129220e+00
ZNF460_CCDS12949.1_ex2_19:57802080-57802103:-_5-2	1.125882e+00	1.370204e+00
TTC40_CCDS58101.1_ex34_10:134712561-134712584:+_5-2	1.420407e+00	2.127509e+00
GPR151_CCDS34266.1_ex0_5:145895108-145895131:-_5-1	1.968502e+00	3.949055e+00
HES5_CCDS41233.1_ex1_1:2461357-2461380:-_5-5	1.069482e+00	1.263981e+00
SERP2_CCDS31965.1_ex0_13:44948228-44948251:+_4-1	1.483048e-01	1.719317e-01
RAP2C_CCDS14632.1_ex1_X:131351049-131351072:+_5-2	1.089309e+00	1.339655e+00
RAP2C_CCDS14632.1_ex1_X:131351170-131351193:+_5-5	1.400538e+00	2.099875e+00
FCN1_CCDS6985.1_ex6_9:137806608-137806631:-_5-5	-6.124530e-01	5.217645e-01
C11orf74_CCDS60762.1_ex1_11:36669561-36669584:+_8-3	1.459974e+00	2.248842e+00
C11orf74_CCDS60762.1_ex1_11:36669670-36669693:-_8-6	5.205189e-01	6.690597e-01
C11orf74_CCDS7904.1_ex2_11:36657645-36657668:+_8-2	1.740950e+00	3.345522e+00
HKR1_CCDS12502.1_ex1_19:37838186-37838209:+_5-1	1.031061e+00	1.199535e+00
HKR1_CCDS12502.1_ex3_19:37853508-37853531:+_5-5	1.116189e+00	1.380770e+00
KAAG1_CCDS4551.1_ex0_6:24358036-24358059:-_5-5	1.187042e+00	1.504463e+00
NAGA_CCDS14030.1_ex5_22:42463212-42463235:-_5-2	-5.585190e-01	7.020962e-01
RGL2_CCDS4774.1_ex12_6:33263930-33263953:-_5-2	1.012673e+00	1.113077e+00
RGL2_CCDS4774.1_ex14_6:33264462-33264485:+_5-4	1.534102e+00	2.504795e+00
TRIM5_CCDS31392.1_ex6_11:5701111-5701134:-_5-2	1.348150e+00	1.932692e+00
RGS2_CCDS1377.1_ex1_1:192779344-192779367:+_5-3	9.597259e-01	1.138931e+00
SLC37A2_CCDS31714.1_ex6_11:124950503-124950526:+_5-4	1.425118e+00	2.135058e+00
F12_CCDS34302.1_ex7_5:176831810-176831833:-_5-4	2.403104e+00	5.922817e+00
ZNF561_CCDS12216.2_ex0_19:9721788-9721811:-_5-2	-8.381731e-02	3.238635e-01
BMP7_CCDS13455.1_ex4_20:55777639-55777662:-_5-1	3.693178e-01	2.919664e-01
BMP7_CCDS13455.1_ex5_20:55803349-55803372:-_5-3	1.549779e+00	2.702523e+00
BMP7_CCDS13455.1_ex5_20:55803429-55803452:+_5-4	8.009743e-01	7.391712e-01
KSR2_CCDS61250.1_ex16_12:118199100-118199123:-_5-3	8.437159e-01	7.861479e-01
SLFN13_CCDS32620.1_ex3_17:33771632-33771655:-_5-1	7.452870e-01	6.985617e-01
SLFN13_CCDS32620.1_ex3_17:33772049-33772072:+_5-4	7.292552e-01	9.193236e-01
RNF150_CCDS34065.1_ex6_4:142053609-142053632:+_5-4	6.673557e-01	5.191664e-01
SYCE3_CCDS46733.1_ex0_22:50989799-50989822:+_5-3	1.501227e+00	2.371405e+00
ZFP30_CCDS33005.1_ex0_19:38126483-38126506:+_5-1	1.178588e+00	1.462909e+00
ZFP30_CCDS33005.1_ex0_19:38126502-38126525:+_5-2	1.459402e+00	2.208426e+00
ZFP30_CCDS33005.1_ex0_19:38126677-38126700:-_5-3	8.938339e-01	9.291395e-01
JAKMIP3_CCDS44494.1_ex3_10:133948579-133948602:-_5-2	7.081827e-01	6.809963e-01
SDR42E1_CCDS42205.1_ex0_16:82033695-82033718:+_5-5	1.016614e+00	1.131360e+00
MACROD1_CCDS8056.1_ex9_11:63933311-63933334:+_5-5	-7.155331e-01	6.533900e-01
CHD9_CCDS45485.1_ex1_16:53243515-53243538:+_5-3	4.486832e-01	4.795297e-01
COL15A1_CCDS35081.1_ex2_9:101747902-101747925:+_5-1	9.644725e-01	1.013126e+00
TMEM252_CCDS35040.1_ex1_9:71155448-71155471:+_5-2	1.921565e+00	3.808883e+00
ADM_CCDS7801.1_ex1_11:10327555-10327578:+_5-3	2.064837e+00	4.362080e+00
ADM_CCDS7801.1_ex2_11:10327892-10327915:-_5-5	1.160411e+00	1.468212e+00
KCNE3_CCDS8232.1_ex0_11:74168391-74168414:-_5-1	2.179441e+00	5.011820e+00
KCNE3_CCDS8232.1_ex0_11:74168512-74168535:-_5-5	1.628321e+00	2.787580e+00
ANKEF1_CCDS13108.1_ex0_20:10019168-10019191:-_5-1	1.119614e+00	1.324019e+00
ANKEF1_CCDS13108.1_ex3_20:10026236-10026259:+_5-2	7.524183e-01	6.525367e-01
FAM83B_CCDS34479.1_ex2_6:54792308-54792331:+_5-3	7.117580e-01	7.511918e-01
MMADHC_CCDS2189.1_ex1_2:150427674-150427697:-_5-1	2.747288e-01	2.719028e-01
RASSF9_CCDS44950.1_ex0_12:86199189-86199212:+_5-3	-3.364009e-02	2.401515e-01
ADAMTS8_CCDS41732.1_ex8_11:130297539-130297562:+_5-4	8.538941e-01	8.237502e-01
KIAA0319_CCDS34348.1_ex16_6:24583835-24583858:+_5-2	3.481568e-01	3.048392e-01
SARDH_CCDS6978.1_ex18_9:136597613-136597636:-_5-5	-2.431994e+00	6.205662e+00
KDELC1_CCDS9504.1_ex7_13:103445958-103445981:+_5-1	4.350777e-01	5.826923e-01
PLP2_CCDS14319.1_ex2_X:49029736-49029759:+_5-4	1.719959e+00	3.106365e+00
PLP2_CCDS14319.1_ex2_X:49029777-49029800:-_5-5	-1.369261e-01	1.761078e-01
PDIA5_CCDS3020.1_ex5_3:122825649-122825672:-_5-2	2.819941e+00	8.069383e+00
C8orf87_CCDS56545.1_ex0_8:94146702-94146725:-_5-4	1.146921e+00	1.453055e+00
SCN2A_CCDS33313.1_ex8_2:166170527-166170550:+_5-1	1.173201e+00	1.470878e+00
C14orf159_CCDS32141.1_ex5_14:91647555-91647578:-_5-4	2.850280e+00	8.270994e+00
FAM149A_CCDS34117.1_ex4_4:187078777-187078800:+_5-3	2.049820e+00	4.297344e+00
CFD_CCDS12046.1_ex3_19:861769-861792:+_5-3	8.019743e-01	7.862497e-01
CFD_CCDS12046.1_ex3_19:861854-861877:-_5-5	-1.302834e+00	1.844313e+00
ANKRD37_CCDS3841.1_ex1_4:186318352-186318375:-_5-1	1.587127e-01	1.244704e-01
NIM1_CCDS3943.1_ex1_5:43277405-43277428:+_5-5	1.056854e+00	1.250618e+00
C9orf43_CCDS6796.1_ex5_9:116185742-116185765:+_5-5	5.128247e-01	4.095977e-01
ATP1B2_CCDS32550.1_ex2_17:7557228-7557251:-_5-3	4.401060e-01	3.171717e-01
ATP1B2_CCDS32550.1_ex3_17:7557395-7557418:+_5-4	1.434203e+00	2.154633e+00
CLRN1_CCDS3153.1_ex1_3:150659461-150659484:-_7-5	5.504670e-01	8.095471e-01
SDCBP2_CCDS13013.1_ex2_20:1293087-1293110:+_5-1	1.022433e+00	1.172747e+00
DLG3_CCDS14403.1_ex14_X:69719016-69719039:+_9-9	1.038135e+00	1.225986e+00
DLG3_CCDS43967.1_ex0_X:69672580-69672603:-_9-3	1.682333e+00	2.894886e+00
PLA2G2A_CCDS201.1_ex1_1:20304560-20304583:-_5-2	3.613776e-01	2.496568e-01
RAD51AP2_CCDS42656.1_ex2_2:17698938-17698961:+_5-3	1.194131e+00	1.571671e+00
APOL5_CCDS13920.1_ex2_22:36122710-36122733:+_5-5	9.932833e-01	1.061812e+00
GCK_CCDS5479.1_ex6_7:44190550-44190573:-_5-4	8.768147e-01	1.175542e+00
SUV39H2_CCDS53494.1_ex2_10:14939326-14939349:-_9-8	5.464979e-01	4.879335e-01
CMPK2_CCDS42648.1_ex4_2:7005343-7005366:-_5-5	2.228391e+00	5.067798e+00
ELFN1_CCDS59046.1_ex0_7:1785238-1785261:-_5-5	7.416097e-01	6.489234e-01
SLC35E2B_CCDS44041.1_ex4_1:1602983-1603006:-_5-4	1.112970e+00	1.354709e+00
FAM196A_CCDS31312.1_ex2_10:128974298-128974321:-_5-4	4.813459e-01	3.452103e-01
SALL3_CCDS12013.1_ex1_18:76753430-76753453:-_5-2	1.774278e+00	3.370738e+00
KLK11_CCDS12818.1_ex2_19:51527545-51527568:-_5-4	1.069648e+00	1.275292e+00
PNPLA5_CCDS14053.1_ex3_22:44282219-44282242:+_5-1	-2.307279e-01	2.553672e-01
PDE10A_CCDS47513.1_ex9_6:165827126-165827149:+_5-2	7.713877e-01	6.776816e-01
HAAO_CCDS33187.1_ex7_2:43010990-43011013:+_5-5	9.550443e-01	1.059337e+00
NTS_CCDS9029.1_ex1_12:86270457-86270480:+_5-1	2.248915e-01	3.682361e-01
CCDC11_CCDS11940.2_ex6_18:47788531-47788554:+_5-5	6.637069e-01	6.527752e-01
WNT8B_CCDS7494.1_ex2_10:102239668-102239691:-_5-1	-5.317019e-01	5.887954e-01
RGS8_CCDS1349.1_ex3_1:182635995-182636018:+_5-5	3.200749e-01	2.503816e-01
AES_CCDS12101.1_ex4_19:3057723-3057746:+_5-4	2.292845e+00	5.363478e+00
VAMP2_CCDS32561.1_ex2_17:8064960-8064983:+_5-1	1.662686e+00	3.094305e+00
VAMP2_CCDS32561.1_ex2_17:8065056-8065079:-_5-3	9.495671e-01	1.121692e+00
HDAC11_CCDS2615.1_ex4_3:13540033-13540056:+_5-3	-3.562114e-01	2.689538e-01
AKR7A2_CCDS194.1_ex6_1:19638420-19638443:+_5-4	5.717417e-01	4.506218e-01
ITFG2_CCDS8513.1_ex4_12:2929293-2929316:+_5-5	9.362352e-01	9.850635e-01
CECR6_CCDS13740.1_ex0_22:17600825-17600848:+_9-4	1.344803e+00	1.900082e+00
CECR6_CCDS13740.1_ex0_22:17600840-17600863:-_9-5	9.305895e-01	9.378339e-01
NDN_CCDS10014.1_ex0_15:23932033-23932056:-_5-4	1.093886e+00	1.303210e+00
DEAF1_CCDS31327.1_ex9_11:688434-688457:-_5-4	1.080165e+00	1.288772e+00
BLID_CCDS31693.1_ex0_11:121986493-121986516:+_5-4	2.256286e+00	5.184287e+00
RBMS3_CCDS33724.1_ex4_3:29781318-29781341:+_5-3	4.241329e-01	5.601796e-01
TC2N_CCDS9897.1_ex8_14:92268608-92268631:+_5-2	1.723153e+00	3.090567e+00
ZCCHC18_CCDS65304.1_ex0_X:103358990-103359013:+_5-2	1.190698e+00	1.530752e+00
NTNG2_CCDS6946.1_ex1_9:135073557-135073580:-_5-3	7.968438e-01	7.324174e-01
SYAP1_CCDS14177.1_ex2_X:16754333-16754356:+_5-1	6.999073e-01	8.516430e-01
C1orf159_CCDS7.2_ex6_1:1025775-1025798:+_5-5	2.104772e-01	1.784616e-01
TMCC3_CCDS31877.1_ex2_12:94975861-94975884:+_5-3	5.208095e-01	4.052891e-01
OTP_CCDS4039.1_ex0_5:76926438-76926461:-_5-1	1.956660e+00	3.911634e+00
ULK1_CCDS9274.1_ex12_12:132396589-132396612:-_5-4	4.376192e-01	2.989928e-01
KLK8_CCDS12813.1_ex3_19:51503715-51503738:-_12-9	1.099276e+00	1.387864e+00
KCNA4_CCDS41629.1_ex0_11:30033486-30033509:+_5-3	1.568257e+00	2.545846e+00
PRRT2_CCDS10654.1_ex0_16:29824538-29824561:+_5-2	7.811547e-01	7.023505e-01
FAM43B_CCDS209.1_ex0_1:20879786-20879809:+_5-4	1.917724e-01	1.448717e-01
FAM43B_CCDS209.1_ex0_1:20879895-20879918:-_5-5	1.146728e+00	1.405587e+00
